PST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees
2015-6-1,14,13,11,13,12,11,100,93,86,1020,1016,1013,16,8,1,26,10,34,10.41,8,Fog-Rain,162
2015-6-2,17,13,8,13,12,9,100,89,78,1022,1020,1020,16,9,0,16,7,23,0.00,5,Fog-Rain,328
2015-6-3,16,13,11,12,11,9,100,86,72,1019,1017,1015,16,15,10,40,15,55,0.00,3,,342
2015-6-4,16,13,11,11,9,8,89,81,72,1015,1014,1012,16,13,8,47,28,66,0.00,1,,1
2015-6-5,16,12,8,11,9,7,100,86,72,1014,1012,1009,14,7,1,40,15,60,0.00,3,Fog,347
2015-6-6,16,13,9,12,10,8,100,86,72,1013,1011,1010,16,8,1,16,8,24,0.00,2,,305
2015-6-7,14,12,11,12,11,10,100,90,80,1014,1013,1012,16,7,1,23,12,27,0.00,7,,214
2015-6-8,16,13,11,13,12,10,100,90,80,1013,1012,1011,16,9,0,14,6,19,0.00,4,Fog-Rain-Thunderstorm,227
2015-6-9,22,17,12,14,12,11,100,89,78,1014,1011,1009,16,9,2,50,16,58,0.76,3,Rain-Thunderstorm,241
2015-6-10,16,13,11,13,11,10,100,88,75,1015,1014,1012,16,8,2,26,11,34,0.00,7,,272
2015-6-11,17,13,8,11,11,8,100,86,72,1015,1013,1011,13,9,1,45,20,63,0.00,4,Fog,4
2015-6-12,16,14,11,10,9,8,89,77,64,1014,1012,1010,13,11,10,37,27,55,0.00,2,,1
2015-6-13,14,12,10,9,8,7,86,79,72,1012,1010,1009,13,10,8,47,29,66,0.00,3,,1
2015-6-14,14,11,7,11,9,7,100,90,80,1013,1010,1009,13,9,1,27,11,32,0.00,7,Fog,186
2015-6-15,14,12,10,11,10,9,100,90,80,1018,1015,1013,16,13,8,21,10,27,0.00,8,,231
2015-6-16,14,12,11,11,10,9,100,92,83,1019,1018,1016,16,15,8,16,8,23,0.00,5,,230
2015-6-17,13,11,8,11,10,8,100,95,89,1017,1017,1016,16,11,3,19,7,23,0.00,7,,256
2015-6-18,14,12,10,12,11,9,100,92,83,1021,1019,1017,16,14,1,23,10,27,0.00,8,,269
2015-6-19,16,13,11,12,11,10,100,90,80,1020,1019,1017,16,16,14,16,6,27,0.00,4,,304
2015-6-20,15,12,9,12,11,9,100,90,80,1016,1014,1011,16,11,0,21,9,26,0.00,3,Fog,192
2015-6-21,16,14,12,12,11,10,93,84,75,1020,1016,1011,16,15,8,35,23,47,0.00,7,,169
2015-6-22,16,13,11,12,11,9,100,88,75,1021,1020,1018,16,12,1,21,6,24,0.00,5,,321
2015-6-23,14,12,10,12,11,10,100,90,80,1020,1020,1018,16,15,6,19,9,23,0.00,7,,215
2015-6-24,16,14,12,13,12,11,93,86,78,1019,1018,1017,16,16,14,16,8,26,0.00,4,,254
2015-6-25,18,15,12,13,12,12,100,89,78,1017,1016,1013,16,10,1,29,13,35,0.00,5,Fog,198
2015-6-26,19,15,11,13,12,11,100,84,68,1014,1013,1012,16,15,5,19,8,23,0.00,1,,180
2015-6-27,15,13,12,13,12,11,100,90,80,1017,1015,1014,16,9,1,24,16,29,0.00,7,,180
2015-6-28,18,15,12,13,13,12,100,89,78,1017,1016,1015,16,16,10,16,8,23,T,5,Rain,216
2015-6-29,16,14,13,13,13,12,100,92,84,1020,1019,1017,16,14,3,21,8,26,0.25,8,Rain,325
2015-6-30,16,13,11,13,12,11,100,94,87,1018,1015,1012,16,7,1,19,6,24,0.00,8,,184
2015-7-1,17,14,12,13,12,12,100,89,78,1015,1013,1011,16,8,0,23,8,27,0.00,5,Fog,177
2015-7-2,17,14,11,13,13,11,100,89,78,1015,1014,1013,16,6,0,27,12,32,0.00,7,Fog,175
2015-7-3,17,14,11,13,13,11,100,90,80,1015,1014,1012,16,9,0,23,10,26,0.00,4,Fog,231
2015-7-4,17,15,13,14,13,12,100,90,80,1012,1012,1011,16,8,0,16,7,23,0.00,6,Fog,193
2015-7-5,18,15,12,14,13,12,100,89,78,1016,1013,1011,16,8,1,27,16,34,0.00,7,Fog,174
2015-7-6,18,16,14,14,13,12,93,83,73,1020,1019,1016,16,15,3,24,15,27,0.00,6,,187
2015-7-7,18,15,12,14,12,11,100,89,78,1018,1016,1014,16,14,2,19,8,24,0.00,3,,329
2015-7-8,17,15,13,14,13,12,100,90,80,1014,1012,1010,16,14,4,21,7,26,1.78,6,Rain,313
2015-7-9,17,16,14,14,13,12,100,86,72,1013,1011,1010,16,12,2,14,6,18,0.00,8,Rain,183
2015-7-10,18,17,14,14,13,13,93,86,78,1014,1014,1012,16,16,16,19,9,23,0.00,8,,170
2015-7-11,20,18,16,14,13,12,84,74,63,1017,1015,1013,16,16,16,21,11,26,0.00,5,,160
2015-7-12,19,17,13,15,14,12,93,83,73,1019,1018,1015,16,13,2,19,7,23,0.00,2,,206
2015-7-13,19,15,11,15,14,11,100,92,84,1019,1019,1017,16,8,0,16,6,21,0.00,7,Fog,329
2015-7-14,19,17,14,15,14,13,100,89,78,1017,1015,1013,16,14,6,34,12,47,0.00,5,,256
2015-7-15,19,16,11,13,13,11,100,87,73,1015,1014,1012,16,11,3,39,12,55,0.00,4,,353
2015-7-16,22,18,13,12,12,11,86,77,67,1015,1014,1011,16,13,10,50,33,71,0.00,0,,347
2015-7-17,18,16,12,12,11,9,83,75,67,1012,1010,1008,16,12,8,39,28,55,0.00,0,,356
2015-7-18,18,15,12,13,12,11,100,87,73,1017,1013,1009,16,13,3,24,12,29,0.00,4,,173
2015-7-19,19,16,12,14,13,11,93,86,78,1021,1020,1017,16,14,8,21,8,26,0.00,1,,338
2015-7-20,17,14,12,14,13,12,100,92,84,1020,1019,1015,16,8,0,23,11,27,0.00,7,Fog,339
2015-7-21,18,16,13,14,13,12,93,83,73,1015,1014,1011,16,12,2,26,9,37,0.00,6,,279
2015-7-22,18,14,11,13,12,11,93,83,72,1013,1012,1011,16,15,11,35,12,47,0.00,4,,190
2015-7-23,20,16,12,14,12,11,100,82,63,1019,1016,1013,16,15,11,24,9,32,0.00,3,,190
2015-7-24,19,16,13,14,13,11,86,77,68,1021,1020,1019,16,16,11,14,8,23,0.00,4,,232
2015-7-25,21,18,14,16,14,13,90,82,73,1021,1020,1018,16,15,5,19,7,26,0.00,4,,327
2015-7-26,20,16,12,14,13,11,93,81,68,1019,1017,1017,16,14,8,39,14,50,0.00,2,,359
2015-7-27,19,15,11,13,11,10,96,80,63,1020,1018,1016,16,10,0,47,18,66,0.00,1,Fog,355
2015-7-28,21,18,14,12,11,9,77,66,55,1016,1014,1011,16,14,6,32,19,45,0.00,0,,357
2015-7-29,27,19,12,14,12,9,77,61,45,1014,1012,1011,16,12,3,27,13,34,0.00,0,,337
2015-7-30,19,16,12,14,12,10,93,80,67,1019,1017,1014,16,7,0,19,9,24,0.00,4,Fog,211
2015-7-31,19,15,11,14,13,10,96,85,73,1017,1015,1013,16,7,0,19,7,24,0.00,6,Fog-Thunderstorm,177
2015-8-1,19,17,14,16,14,13,97,88,78,1016,1015,1014,16,13,4,14,7,26,T,6,Rain-Thunderstorm,193
2015-8-2,20,17,14,14,14,13,100,87,73,1016,1015,1014,16,10,1,13,7,18,0.00,7,,323
2015-8-3,19,17,14,14,14,13,100,89,78,1016,1015,1014,16,13,2,13,6,18,0.00,7,,274
2015-8-4,19,17,15,14,14,13,87,80,73,1018,1016,1015,16,16,6,19,8,24,0.00,7,,210
2015-8-5,21,18,14,14,13,12,93,81,68,1020,1018,1016,16,15,3,19,8,23,0.00,5,,297
2015-8-6,21,16,11,14,12,11,93,76,59,1016,1013,1010,16,11,1,32,12,45,0.00,1,,357
2015-8-7,18,15,11,14,12,10,93,83,72,1014,1012,1010,16,11,0,29,9,32,0.00,6,Fog,185
2015-8-8,21,18,14,14,14,13,100,84,68,1016,1016,1014,16,13,3,14,6,21,0.00,7,,239
2015-8-9,20,18,16,16,14,12,90,82,73,1017,1016,1015,16,10,0,16,6,19,0.00,5,Fog,277
2015-8-10,21,16,11,16,13,11,100,87,73,1015,1015,1014,16,8,0,21,7,24,0.00,6,Fog,286
2015-8-11,19,17,15,15,14,13,90,82,73,1016,1014,1013,16,11,1,14,8,21,0.00,7,Fog,328
2015-8-12,20,17,14,15,14,13,93,83,73,1019,1017,1015,16,10,0,19,11,26,0.00,6,Fog,300
2015-8-13,19,16,12,14,13,11,100,89,78,1019,1018,1017,16,11,0,19,7,23,0.00,5,Fog,222
2015-8-14,21,19,16,16,14,13,90,78,66,1022,1021,1018,16,15,10,23,9,27,0.00,5,,278
2015-8-15,21,17,12,16,13,12,100,81,61,1021,1019,1015,16,7,0,34,12,48,0.00,3,Fog,352
2015-8-16,21,16,11,13,12,10,96,78,59,1017,1015,1012,14,7,1,35,15,48,0.00,2,,346
2015-8-17,20,15,10,13,11,9,96,80,63,1014,1012,1010,14,8,1,21,8,27,0.00,4,Fog,258
2015-8-18,18,16,12,14,13,11,93,86,78,1014,1013,1011,14,7,2,27,11,32,0.00,8,,180
2015-8-19,17,15,13,13,13,12,100,89,78,1015,1014,1014,16,9,2,13,7,23,0.00,8,,213
