CST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees
2015-5-28,29,23,17,20,18,17,100,76,51,1023,1021,1019,16,9,0,16,5,23,0.00,3,Fog,144
2015-5-29,28,24,19,20,19,18,93,76,58,1021,1018,1016,16,16,11,23,8,29,T,3,,169
2015-5-30,29,25,21,21,19,18,90,74,58,1016,1014,1012,16,13,0,60,19,77,11.94,4,Fog-Rain-Thunderstorm,200
2015-5-31,21,17,13,19,13,11,93,83,72,1020,1017,1013,16,13,4,24,12,35,T,8,Rain,317
2015-6-1,18,17,14,14,13,12,87,77,67,1021,1019,1018,16,14,6,24,13,29,0.51,8,Rain,33
2015-6-2,19,17,13,13,13,12,93,81,68,1021,1019,1018,16,11,5,16,7,24,T,7,Rain,31
2015-6-3,23,18,12,14,13,11,93,73,53,1019,1017,1016,16,7,2,16,5,24,0.00,3,,73
2015-6-4,28,20,12,14,13,11,93,65,37,1019,1017,1015,16,9,1,14,2,19,0.00,0,Fog,313
2015-6-5,31,24,17,19,18,14,90,69,48,1018,1016,1014,16,13,10,23,4,29,T,2,Rain-Thunderstorm,295
2015-6-6,31,25,19,19,17,15,84,64,43,1018,1016,1014,16,15,11,21,9,24,0.00,0,,28
2015-6-7,33,26,19,21,19,18,93,69,44,1014,1013,1010,16,14,8,37,17,48,0.00,1,,209
2015-6-8,27,23,19,21,19,16,90,77,64,1015,1011,1009,16,12,0,34,10,47,11.94,6,Fog-Rain-Thunderstorm,307
2015-6-9,32,26,19,19,18,15,93,66,38,1012,1011,1010,16,13,8,21,8,29,0.00,0,,286
2015-6-10,33,26,18,19,17,16,93,65,36,1012,1011,1009,16,13,8,19,5,24,0.00,0,,211
2015-6-11,34,27,20,21,19,18,87,64,41,1013,1011,1010,16,15,8,26,12,35,0.00,1,,201
