EST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees
2015-5-13,13,9,6,6,3,1,85,69,47,1030,1024,1017,16,16,11,34,24,47,0.00,6,,294
2015-5-14,19,10,2,3,1,-1,93,58,30,1033,1030,1025,16,15,11,14,5,,0.00,2,,111
2015-5-15,19,14,9,14,7,1,87,60,42,1025,1020,1016,16,15,6,27,10,,1.52,6,Rain,185
2015-5-16,23,18,14,16,14,12,96,85,59,1021,1018,1016,16,10,0,23,8,,0.00,6,Fog,219
2015-5-17,27,21,15,16,13,11,83,67,50,1022,1020,1019,16,16,14,16,6,,0.00,4,,70
2015-5-18,28,22,17,19,17,14,90,75,54,1019,1016,1013,16,15,10,35,14,48,0.00,5,Rain,214
2015-5-19,19,14,8,16,9,1,93,71,50,1018,1014,1011,16,15,10,32,21,42,0.00,5,,278
2015-5-20,14,8,4,3,0,-3,76,60,33,1021,1019,1017,16,16,16,27,23,40,0.00,5,,277
2015-5-21,17,12,7,4,1,-1,82,52,35,1017,1014,1012,16,16,16,27,13,42,0.00,4,,227
2015-5-22,16,11,6,5,1,-4,74,52,33,1027,1019,1012,16,16,16,32,18,42,0.00,2,,313
2015-5-23,18,9,0,-1,-2,-3,82,47,25,1031,1028,1026,16,16,16,32,11,40,0.00,1,,214
2015-5-24,26,17,9,8,5,1,63,45,32,1026,1024,1021,16,16,16,32,14,42,0.00,4,,213
2015-5-25,28,21,16,16,13,8,80,60,41,1021,1017,1015,16,16,16,42,14,53,0.00,6,Rain,198
2015-5-26,27,22,18,18,16,14,81,68,54,1020,1017,1014,16,16,16,26,19,40,0.00,5,,212
2015-5-27,28,22,17,17,16,14,90,69,44,1017,1015,1013,16,15,8,48,26,64,2.03,5,Rain,224
2015-5-28,25,19,15,14,12,11,88,66,42,1025,1022,1016,16,16,14,35,21,48,0.00,3,,286
2015-5-29,29,21,12,19,13,10,90,63,40,1025,1021,1016,16,15,11,29,8,39,0.00,5,Rain,180
2015-5-30,29,22,16,18,17,14,93,75,53,1016,1015,1013,16,16,16,39,19,58,0.51,5,Rain,255
2015-5-31,15,11,7,14,7,5,97,91,81,1024,1021,1016,16,8,3,37,24,55,35.05,8,Rain,51
2015-6-1,13,10,7,9,8,6,96,89,75,1023,1022,1020,16,10,2,27,21,40,0.51,8,Rain,40
2015-6-2,19,14,9,9,8,7,93,72,45,1023,1022,1021,16,16,11,23,11,,0.00,5,,49
2015-6-3,23,15,7,12,8,6,90,63,38,1024,1021,1019,16,16,16,23,11,27,0.00,1,,83
2015-6-4,24,17,11,16,13,8,89,71,53,1021,1019,1017,16,16,16,16,8,,0.00,4,,197
2015-6-5,26,21,16,18,16,13,93,78,57,1017,1015,1012,16,16,14,29,14,34,0.00,6,Rain,258
2015-6-6,19,14,10,13,6,2,81,59,34,1023,1021,1017,16,16,16,24,16,32,0.00,3,,50
2015-6-7,27,16,6,17,10,2,87,61,42,1021,1013,1007,16,15,3,27,13,37,4.32,5,Rain,188
2015-6-8,22,19,16,18,17,14,97,85,68,1006,1004,1003,16,11,2,40,23,55,18.29,8,Rain-Thunderstorm,216
2015-6-9,20,17,14,17,16,13,100,92,78,1009,1005,1002,16,9,2,26,13,,9.14,7,Rain,238
2015-6-10,27,19,13,17,14,12,93,69,53,1009,1006,1003,16,13,4,48,21,66,0.00,4,Rain-Thunderstorm,222
2015-6-11,23,18,13,14,12,11,84,67,51,1014,1013,1009,16,16,16,21,13,34,0.00,6,,235
2015-6-12,26,20,14,19,15,12,97,85,68,1014,1012,1007,16,13,4,24,8,,5.08,7,Rain-Thunderstorm,15
2015-6-13,23,18,14,17,14,13,94,81,59,1019,1017,1014,16,16,14,21,10,,0.00,7,,36
2015-6-14,25,20,17,21,18,14,97,89,73,1017,1015,1012,16,9,1,16,8,,16.51,7,Rain,226
2015-6-15,25,21,17,21,18,17,100,94,79,1014,1013,1012,16,5,0,21,5,,0.25,7,Fog-Rain,220
2015-6-16,27,22,17,19,17,11,96,80,44,1020,1013,1009,16,13,4,26,14,35,1.52,6,Rain,298
2015-6-17,24,19,15,16,13,11,81,63,53,1022,1019,1016,16,16,16,19,11,,0.00,5,,115
2015-6-18,26,20,15,20,17,13,93,78,57,1016,1013,1010,16,16,10,27,8,35,0.76,5,Rain,220
2015-6-19,21,17,13,19,13,6,93,74,42,1019,1016,1012,16,15,8,24,11,,0.00,7,,46
2015-6-20,24,17,11,18,14,8,86,75,60,1018,1013,1009,16,16,16,21,6,,0.00,4,Rain,113
2015-6-21,27,21,17,20,17,13,94,78,54,1013,1008,1007,16,14,10,32,11,42,0.00,5,Rain,245
2015-6-22,27,22,17,18,14,12,88,67,45,1016,1013,1007,16,16,16,34,6,40,0.25,5,Rain,191
2015-6-23,26,21,16,21,17,12,87,72,53,1016,1009,1005,16,16,11,45,32,72,1.02,4,Rain-Thunderstorm,255
2015-6-24,24,18,12,14,12,9,93,68,38,1020,1019,1016,16,16,16,26,11,34,0.00,1,,255
2015-6-25,26,20,15,14,13,11,90,67,42,1019,1017,1015,16,16,16,26,11,,0.00,5,,186
2015-6-26,24,18,14,15,12,6,97,74,33,1019,1017,1015,16,12,1,24,13,34,0.00,6,,54
2015-6-27,18,16,14,16,13,8,93,84,62,1018,1011,1008,16,9,2,35,19,55,35.31,7,Rain-Thunderstorm,79
2015-6-28,16,13,12,13,12,11,100,93,87,1009,1006,1005,16,10,2,27,18,,3.56,8,Rain,19
2015-6-29,23,18,14,15,13,11,93,78,51,1013,1011,1009,16,16,16,19,14,,0.00,6,,264
2015-6-30,23,19,15,18,16,13,94,85,64,1012,1009,1007,16,12,4,23,10,,3.30,7,Rain-Thunderstorm,176
2015-7-1,23,20,17,17,15,13,94,80,55,1013,1008,1006,16,15,8,27,16,37,0.00,7,,263
2015-7-2,22,17,13,13,10,6,93,67,39,1015,1014,1013,16,16,16,16,10,,0.00,3,,1
2015-7-3,24,16,9,12,9,7,90,63,37,1016,1015,1013,16,16,16,19,3,,0.00,3,,44
2015-7-4,24,19,14,14,11,8,84,59,36,1016,1014,1012,16,16,16,14,10,,0.00,1,,355
2015-7-5,26,21,16,17,15,13,93,71,48,1021,1019,1017,16,15,11,19,10,,0.00,2,,214
2015-7-6,30,23,16,21,17,14,90,70,49,1019,1016,1014,16,15,11,23,5,,0.00,3,Thunderstorm,193
2015-7-7,30,23,17,21,19,15,93,81,59,1014,1012,1009,16,15,6,39,18,47,3.05,7,Rain-Thunderstorm,224
2015-7-8,21,18,16,15,13,9,90,75,52,1019,1017,1014,16,16,16,23,16,,0.00,7,,16
2015-7-9,21,17,14,16,14,12,94,86,68,1017,1013,1011,16,12,3,19,8,,6.60,6,Rain,46
2015-7-10,26,18,11,14,12,9,100,84,36,1019,1017,1016,16,7,0,19,3,,0.00,4,Fog,252
2015-7-11,27,21,15,17,14,13,96,72,47,1021,1020,1019,16,14,3,23,5,,0.00,1,,218
2015-7-12,28,22,17,18,16,13,93,71,41,1019,1017,1014,16,16,16,14,6,,0.00,4,,203
2015-7-13,29,23,18,19,17,15,90,68,43,1013,1009,1004,16,16,13,24,6,34,0.00,4,Rain,174
2015-7-14,23,22,20,20,19,18,93,88,79,1003,1001,999,16,13,5,23,13,,4.06,7,Rain,176
2015-7-15,21,17,13,19,11,8,93,70,45,1017,1011,1004,16,16,11,32,19,47,0.00,6,Rain,26
2015-7-16,24,17,10,13,11,9,93,66,43,1020,1019,1016,16,16,16,19,6,,0.00,2,,71
2015-7-17,26,19,14,20,16,9,84,75,65,1016,1012,1009,16,15,11,26,10,,1.27,6,Rain,182
2015-7-18,29,25,21,22,21,19,97,82,65,1012,1010,1008,16,13,6,26,13,34,0.51,5,Rain-Thunderstorm,234
2015-7-19,29,26,22,21,20,17,93,77,59,1010,1009,1006,16,14,2,34,19,66,12.95,5,Rain-Thunderstorm,227
2015-7-20,27,22,17,19,16,14,100,75,47,1009,1007,1005,16,13,0,27,8,35,0.00,3,Fog,237
2015-7-21,26,21,16,18,14,11,90,66,43,1008,1005,1003,16,16,11,26,18,37,0.00,4,Rain,288
