
MST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2015-6-7,34,28,23,17,12,7,68,44,20,1015,1007,1006,16,16,16,32,11,42,0.00,7,,158<br />
2015-6-8,33,29,24,13,11,8,42,36,29,1011,1010,1008,16,16,16,35,16,45,T,6,,145<br />
2015-6-9,34,28,22,17,12,5,73,45,16,1012,1009,1005,16,16,16,24,10,32,0.76,5,Rain,101<br />
2015-6-10,37,29,22,14,9,4,45,30,14,1009,1004,1001,16,16,16,32,11,43,0.00,2,,232<br />
2015-6-11,37,30,23,10,7,3,35,24,13,1004,1002,999,16,16,16,35,17,48,0.00,1,,265<br />
2015-6-12,36,29,23,6,3,1,31,21,11,1010,1003,1001,16,16,16,34,11,39,0.00,0,,339<br />
2015-6-13,37,29,20,12,2,-13,57,31,4,1011,1002,999,16,16,16,35,12,45,0.00,1,,254<br />
2015-6-14,37,29,21,13,7,0,53,32,11,1005,1003,1001,16,16,16,23,9,29,0.00,1,,6<br />
2015-6-15,36,29,22,14,9,6,54,35,16,1012,1008,1005,16,16,16,40,13,50,T,3,,75<br />
2015-6-16,34,28,21,16,12,7,68,44,19,1014,1011,1008,16,16,16,19,11,32,0.00,2,,77<br />
2015-6-17,37,29,21,13,11,8,53,36,18,1011,1009,1006,16,16,16,32,8,37,0.00,2,,143<br />
2015-6-18,39,32,24,12,8,4,39,26,12,1017,1010,1005,16,16,16,39,13,50,0.00,3,Thunderstorm,112<br />
2015-6-19,36,30,24,15,9,2,58,35,12,1016,1010,1006,16,16,16,32,18,43,T,2,,118<br />
2015-6-20,40,32,24,14,10,4,50,31,12,1016,1007,1003,16,16,16,32,9,39,0.00,3,Thunderstorm,141<br />
2015-6-21,40,32,24,11,7,2,40,26,11,1016,1007,1004,16,16,16,35,9,43,0.00,1,,158<br />
2015-6-22,40,32,23,17,11,3,60,36,11,1014,1008,1004,16,16,16,37,14,50,0.00,1,,94<br />
2015-6-23,33,27,21,16,14,13,68,50,32,1019,1011,1009,16,16,16,39,20,47,0.00,2,,90<br />
2015-6-24,33,28,22,16,14,11,66,47,27,1021,1012,1009,16,16,16,35,17,42,0.00,4,,128<br />
2015-6-25,34,29,23,16,14,11,60,43,26,1014,1011,1009,16,16,13,45,14,53,0.00,4,,147<br />
2015-6-26,36,30,23,16,13,10,57,39,21,1017,1011,1008,16,16,11,37,13,47,T,5,Rain-Thunderstorm,151<br />
