PST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees
2015-4-28,17,14,11,11,9,9,89,77,65,1019,1017,1016,16,16,16,29,15,35,0.00,6,,250
2015-4-29,19,15,11,9,8,7,89,69,48,1017,1015,1013,16,15,10,32,14,37,0.00,3,,249
2015-4-30,29,19,9,12,9,6,83,55,26,1012,1010,1008,16,16,13,24,9,35,0.00,1,,296
2015-5-1,24,18,12,12,11,9,93,71,49,1013,1011,1009,16,16,14,32,15,37,0.00,2,,312
2015-5-2,18,15,11,10,9,8,89,75,60,1013,1012,1010,16,16,16,32,15,39,0.00,4,,311
2015-5-3,18,14,11,9,8,8,83,68,52,1013,1012,1011,16,16,16,32,17,37,0.00,5,,274
2015-5-4,15,13,11,8,8,7,83,73,62,1016,1015,1013,16,16,11,32,18,37,0.00,7,,251
2015-5-5,17,14,11,8,8,7,83,72,60,1015,1014,1013,16,16,13,29,18,40,0.00,5,,225
2015-5-6,19,14,10,8,8,7,83,68,52,1013,1011,1009,16,16,11,27,15,32,0.00,3,,218
2015-5-7,19,14,8,8,7,6,83,64,45,1009,1008,1007,16,15,11,27,10,32,T,5,Rain,204
2015-5-8,18,13,8,9,8,6,86,71,56,1017,1012,1008,16,16,13,29,14,35,0.00,3,,293
2015-5-9,17,14,11,9,9,8,83,72,60,1020,1019,1018,16,16,16,34,18,37,0.00,6,,263
2015-5-10,17,14,11,9,8,8,89,75,60,1019,1018,1015,16,15,11,26,15,32,0.00,6,,259
2015-5-11,17,14,11,9,8,7,83,72,60,1015,1014,1011,16,16,11,45,23,50,0.00,5,,254
2015-5-12,18,14,11,7,6,5,77,60,43,1014,1013,1011,16,16,16,45,29,53,0.00,3,,275
2015-5-13,17,14,11,9,7,6,77,63,48,1015,1014,1013,16,16,16,34,19,39,0.00,5,,268
2015-5-14,19,16,12,10,9,7,77,67,56,1012,1011,1009,16,16,16,29,14,39,T,7,Rain,232
2015-5-15,17,14,11,9,9,8,83,70,56,1015,1013,1011,16,16,16,42,21,52,0.00,6,,269
2015-5-16,16,14,12,9,9,8,83,74,64,1017,1016,1014,16,16,16,29,19,42,0.00,7,,250
2015-5-17,18,15,12,9,9,8,83,72,60,1018,1017,1016,16,16,16,35,22,39,0.00,7,,264
2015-5-18,16,14,12,9,9,8,77,72,67,1020,1019,1017,16,16,16,35,20,40,0.00,8,,264
2015-5-19,17,15,12,9,9,9,83,74,64,1020,1019,1016,16,16,16,34,19,37,T,8,,257
2015-5-20,20,16,12,11,9,9,86,75,64,1016,1015,1014,16,15,8,26,17,34,T,8,Rain,249
2015-5-21,19,16,12,12,11,11,93,78,63,1015,1014,1013,16,15,6,29,17,34,T,7,Rain,255
2015-5-22,17,15,13,11,11,9,83,74,64,1019,1016,1015,16,16,16,34,19,37,0.00,8,,262
2015-5-23,17,14,12,10,9,9,83,72,60,1020,1019,1017,16,16,14,32,17,37,T,7,,238
2015-5-24,16,14,11,10,9,9,89,78,67,1018,1016,1015,16,16,14,32,17,39,T,7,,248
2015-5-25,17,14,11,10,9,9,89,75,60,1016,1015,1014,16,16,14,32,19,39,T,8,,257
2015-5-26,18,15,12,10,9,9,89,73,56,1017,1016,1015,16,16,11,29,18,39,T,7,Rain,261
2015-5-27,17,14,12,10,9,9,89,75,60,1017,1016,1016,16,16,16,34,20,39,0.00,6,,269
2015-5-28,17,14,11,11,10,9,89,77,65,1018,1017,1015,16,16,16,34,17,37,T,7,,267
2015-5-29,17,14,11,10,9,9,89,79,69,1016,1015,1014,16,16,16,29,16,35,T,7,,266
2015-5-30,19,15,11,11,10,9,93,78,63,1015,1014,1013,16,16,16,39,15,45,0.00,7,,280
2015-5-31,18,15,11,10,9,8,89,73,56,1015,1014,1013,16,15,11,39,18,45,0.00,7,,267
2015-6-1,23,18,14,13,12,10,87,68,49,1018,1017,1015,16,14,4,34,15,39,T,6,Rain,233
2015-6-2,18,16,13,13,12,11,93,78,63,1019,1017,1015,16,16,16,32,18,40,0.00,6,,257
2015-6-3,18,16,13,11,11,10,86,73,60,1015,1014,1012,16,16,16,35,15,40,0.00,6,,237
2015-6-4,21,17,12,11,10,9,83,67,51,1011,1010,1009,16,16,14,27,14,42,0.00,4,,226
2015-6-5,21,16,12,12,11,9,93,74,55,1011,1010,1009,16,15,6,35,14,45,0.00,4,,308
2015-6-6,22,18,13,13,12,12,93,75,57,1014,1012,1011,16,16,16,35,15,45,0.00,6,,314
2015-6-7,23,18,13,13,12,12,93,73,53,1014,1012,1010,16,16,16,32,13,35,0.00,4,,302
2015-6-8,31,22,13,14,13,12,87,59,31,1012,1010,1007,16,16,16,32,13,37,0.00,1,,302
2015-6-9,25,19,13,14,12,11,93,68,43,1013,1012,1010,16,16,16,48,10,52,0.00,6,,294
2015-6-10,21,18,14,17,14,13,97,88,78,1014,1012,1011,16,14,6,24,9,27,4.57,7,Fog-Rain,302
2015-6-11,23,18,14,15,13,12,100,81,61,1013,1012,1010,16,12,2,32,13,37,0.00,4,,295
2015-6-12,24,18,12,14,13,11,93,71,49,1011,1009,1007,16,15,11,32,15,37,0.00,0,,306
2015-6-13,22,18,14,14,13,11,93,77,61,1009,1008,1007,16,14,10,34,15,40,0.00,3,,313
2015-6-14,19,16,13,12,11,9,86,71,56,1011,1010,1008,16,11,8,34,19,39,0.00,5,,280
2015-6-15,17,14,12,11,10,9,89,78,67,1015,1013,1011,16,14,8,34,18,39,0.00,7,,255
2015-6-16,20,17,13,11,11,10,83,71,58,1015,1014,1013,16,14,8,32,19,,0.00,5,,254
2015-6-17,21,16,12,11,11,9,89,70,51,1014,1013,1013,16,14,6,37,15,40,0.00,4,,287
2015-6-18,19,15,11,11,10,8,89,73,56,1017,1015,1014,16,15,8,29,16,37,0.00,3,,286
2015-6-19,22,17,11,12,10,9,89,69,49,1016,1015,1014,16,16,11,29,14,34,0.00,4,,267
2015-6-20,21,16,11,12,11,9,93,74,55,1014,1013,1011,16,16,10,32,14,35,0.00,5,,303
2015-6-21,19,17,13,11,10,9,86,69,52,1017,1016,1013,16,14,10,35,19,40,0.00,4,,271
2015-6-22,18,15,12,11,11,9,86,73,60,1019,1017,1016,16,14,10,34,15,39,0.00,5,,268
2015-6-23,21,17,12,11,10,9,86,69,51,1017,1015,1014,16,15,10,34,15,39,0.00,2,,261
2015-6-24,23,18,13,11,11,10,86,68,49,1015,1013,1012,16,15,10,32,15,35,0.00,3,,272
2015-6-25,26,20,13,14,12,10,83,63,43,1013,1012,1011,16,16,11,29,12,34,0.00,0,,323
2015-6-26,23,19,14,13,13,12,80,69,57,1015,1013,1012,16,16,10,35,17,47,0.00,2,,316
2015-6-27,23,19,14,14,13,12,86,70,53,1016,1015,1014,16,16,16,27,14,32,0.00,6,,315
2015-6-28,22,19,16,14,13,13,84,71,57,1016,1016,1014,16,16,16,35,20,39,T,7,,291
2015-6-29,23,18,14,13,12,11,86,72,57,1017,1015,1013,16,16,16,26,15,34,0.00,5,,272
2015-6-30,28,21,14,14,13,12,93,66,39,1013,1012,1009,16,16,16,26,13,29,0.00,3,,293
2015-7-1,24,19,14,14,13,12,87,69,50,1013,1012,1010,16,16,16,39,14,48,0.00,5,,309
2015-7-2,23,19,16,15,14,13,90,76,61,1015,1014,1013,16,16,16,34,17,37,0.00,6,,313
2015-7-3,23,19,16,14,14,14,90,76,61,1015,1013,1012,16,16,16,34,17,37,0.00,5,,302
2015-7-4,22,19,16,14,14,13,90,78,66,1012,1012,1011,16,16,16,34,18,40,0.00,6,,297
