
MST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2015-7-1,33,19,4,11,9,6,77,48,19,1021,1015,1012,16,16,13,24,9,34,0.00,0,,283<br />
2015-7-2,32,23,13,13,9,4,86,52,18,1019,1016,1013,16,14,6,24,7,31,0.00,0,,329<br />
2015-7-3,33,24,14,12,9,4,75,46,17,1019,1012,1007,16,14,11,21,8,29,0.00,0,,300<br />
2015-7-4,34,23,11,9,8,6,77,47,17,1011,1008,1005,16,16,16,24,11,31,0.00,0,,131<br />
2015-7-5,20,17,13,12,11,8,83,70,56,1022,1016,1006,16,15,10,45,15,53,0.51,6,Rain-Thunderstorm,231<br />
2015-7-6,28,20,12,11,9,4,89,56,22,1025,1021,1014,16,16,14,29,5,37,T,5,Rain,199<br />
2015-7-7,29,19,9,12,9,4,89,56,23,1019,1016,1012,16,16,11,50,9,61,1.78,3,Rain-Thunderstorm,293<br />
2015-7-8,28,20,12,12,9,3,93,57,21,1017,1013,1009,16,16,10,21,6,24,0.00,2,,80<br />
2015-7-9,31,20,9,10,6,-4,86,49,11,1012,1009,1006,16,16,16,42,8,52,0.00,0,,191<br />
2015-7-10,29,21,12,13,10,7,83,56,28,1012,1009,1006,16,16,13,47,10,58,0.25,4,Rain-Thunderstorm,138<br />
2015-7-11,27,21,14,13,10,7,86,61,35,1015,1011,1009,16,16,13,39,9,45,0.76,5,Rain,340<br />
2015-7-12,28,19,11,11,9,4,77,50,23,1015,1013,1012,16,16,11,29,10,39,0.25,4,Rain,322<br />
2015-7-13,29,20,11,12,9,6,83,55,26,1017,1014,1010,16,16,4,56,10,72,2.03,2,Rain-Thunderstorm,264<br />
