PST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees
2015-6-22,36,26,16,6,2,-8,48,27,6,1015,1013,1011,16,16,16,24,6,37,0.00,0,,131
2015-6-23,39,28,18,8,4,-1,37,23,9,1014,1011,1008,16,16,16,19,8,32,0.00,0,,299
2015-6-24,42,32,21,16,9,3,46,28,10,1011,1009,1007,16,16,16,27,8,32,0.00,0,,354
2015-6-25,44,33,22,14,11,6,57,34,10,1011,1009,1007,16,16,16,32,8,35,0.00,0,,6
2015-6-26,44,34,24,16,13,7,58,35,11,1012,1009,1007,16,16,16,27,5,32,0.00,0,,148
2015-6-27,38,31,24,16,13,9,58,38,18,1013,1011,1010,16,16,16,26,8,32,0.00,0,,187
2015-6-28,38,31,24,16,13,6,56,36,15,1013,1012,1009,16,16,16,27,5,34,0.00,1,,150
2015-6-29,41,30,19,15,10,4,61,36,11,1014,1012,1009,16,16,16,23,6,26,0.00,0,,165
2015-6-30,45,33,21,12,7,-3,51,28,5,1012,1009,1005,16,16,13,26,6,31,0.00,0,,330
2015-7-1,44,34,25,13,11,5,45,29,13,1010,1009,1008,16,16,16,48,11,56,0.00,0,,290
2015-7-2,43,34,24,14,12,6,50,34,17,1011,1009,1007,16,16,16,27,10,35,0.00,0,,207
2015-7-3,39,33,26,16,11,7,44,32,19,1012,1009,1007,16,16,16,24,11,31,0.00,0,,189
2015-7-4,41,33,24,19,16,14,60,41,21,1009,1007,1004,16,16,16,27,6,37,0.00,0,,186
2015-7-5,39,33,26,18,15,12,52,37,21,1011,1009,1006,16,16,16,29,10,47,0.00,0,,182
2015-7-6,37,30,23,16,14,10,57,41,24,1015,1013,1010,16,16,16,24,10,32,0.00,0,,169
2015-7-7,37,29,22,16,13,11,64,44,23,1014,1011,1008,16,16,16,29,8,34,0.00,0,,169
