
MST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2015-4-30,13,8,4,6,4,2,93,68,51,1022,1019,1013,16,16,5,39,16,47,1.27,3,,35<br />
2015-5-1,22,12,3,3,-3,-11,93,42,11,1020,1016,1013,16,16,16,27,11,42,0.00,0,,207<br />
2015-5-2,24,14,6,-1,-6,-8,53,25,12,1013,1011,1008,16,16,16,34,13,52,0.00,1,,250<br />
2015-5-3,15,10,5,7,2,-2,76,55,36,1016,1015,1012,16,16,16,26,14,34,0.25,3,,359<br />
2015-5-4,19,12,6,9,5,2,87,61,32,1017,1015,1013,16,16,11,21,10,55,2.54,1,Thunderstorm,173<br />
2015-5-5,22,14,7,9,4,2,88,51,28,1013,1010,1005,16,16,16,34,10,55,0.51,2,,215<br />
2015-5-6,12,9,7,9,3,-2,93,70,53,1013,1010,1008,16,16,16,34,16,40,0.25,8,,353<br />
2015-5-7,7,4,2,1,-1,-3,87,68,53,1018,1016,1013,16,16,2,26,18,34,1.78,8,,351<br />
2015-5-8,6,3,2,3,1,-1,87,81,70,1020,1017,1016,16,16,16,27,13,35,0.00,8,,13<br />
2015-5-9,4,3,2,0,-2,-5,87,72,56,1023,1021,1019,16,16,16,34,23,45,0.00,8,,334<br />
2015-5-10,8,4,1,-2,-4,-7,70,53,37,1022,1021,1020,16,16,16,34,18,48,0.00,6,,336<br />
2015-5-11,15,8,0,-2,-4,-8,80,46,25,1022,1018,1014,16,16,16,27,13,37,0.00,0,,176<br />
2015-5-12,15,9,3,5,1,-3,76,60,45,1015,1013,1013,16,16,16,27,11,37,0.00,3,,7<br />
2015-5-13,16,9,3,6,3,1,93,66,42,1015,1013,1012,16,16,16,32,6,48,0.00,3,,195<br />
2015-5-14,16,10,5,9,6,1,100,75,52,1015,1013,1010,16,14,5,42,13,52,5.84,3,Thunderstorm,19<br />
2015-5-15,14,10,6,9,7,4,100,90,67,1011,1007,1004,16,12,3,45,6,71,28.96,7,Thunderstorm,54<br />
2015-5-16,14,9,4,8,4,2,100,74,47,1011,1005,1003,16,16,16,29,13,39,1.78,4,Thunderstorm,235<br />
2015-5-17,8,6,3,4,3,1,93,82,71,1026,1019,1011,16,16,16,39,23,50,2.54,8,,360<br />
2015-5-18,8,4,2,4,2,-1,93,83,66,1027,1026,1024,16,16,16,21,13,,0.00,8,,18<br />
2015-5-19,8,6,4,5,3,1,100,84,66,1024,1021,1020,16,16,10,34,11,45,7.37,8,,1<br />
2015-5-20,9,6,3,6,4,2,100,87,71,1024,1022,1021,16,15,5,14,6,,3.05,7,,42<br />
2015-5-21,16,9,2,7,5,1,100,74,48,1021,1018,1015,16,16,14,32,8,40,0.00,3,,96<br />
2015-5-22,16,12,8,9,7,5,100,80,55,1016,1014,1013,16,16,11,27,13,35,15.24,5,Thunderstorm,279<br />
2015-5-23,11,9,8,9,7,5,100,90,76,1018,1016,1014,16,16,11,32,10,39,8.64,8,,344<br />
2015-5-24,10,8,7,8,6,4,93,84,76,1017,1016,1015,16,16,16,26,16,35,1.52,8,,340<br />
2015-5-25,16,12,9,9,6,4,82,70,51,1015,1014,1013,16,16,8,26,6,37,0.00,6,,326<br />
2015-5-26,19,12,6,9,7,3,93,70,37,1016,1015,1013,16,16,16,21,6,32,5.08,4,Thunderstorm,277<br />
2015-5-27,18,13,9,10,8,6,93,71,45,1017,1016,1014,16,16,16,26,6,35,0.76,5,Thunderstorm,31<br />
2015-5-28,16,12,8,9,7,6,94,76,55,1024,1019,1016,16,16,16,32,11,48,1.02,6,,345<br />
2015-5-29,17,12,8,10,8,6,100,81,55,1026,1024,1022,16,16,6,16,10,29,2.03,6,,19<br />
2015-5-30,24,16,7,12,7,4,93,63,31,1022,1019,1016,16,16,11,27,8,37,2.29,2,,189<br />
2015-5-31,25,18,12,13,10,6,88,61,39,1019,1017,1015,16,16,16,27,13,39,0.00,4,Thunderstorm,169<br />
2015-6-1,24,18,13,13,8,4,67,48,37,1017,1014,1010,16,16,16,40,13,66,0.76,1,Thunderstorm,196<br />
2015-6-2,24,17,9,11,6,1,87,54,23,1017,1014,1012,16,16,16,48,10,71,0.00,2,Thunderstorm,241<br />
2015-6-3,21,14,9,10,8,6,87,66,43,1017,1015,1013,16,16,16,47,8,55,0.00,1,Thunderstorm,166<br />
2015-6-4,21,14,8,12,8,6,94,69,40,1020,1016,1013,16,16,16,26,8,35,0.00,2,,85<br />
2015-6-5,23,16,9,13,11,7,93,72,50,1020,1018,1015,16,16,16,24,8,27,0.00,2,Thunderstorm,42<br />
2015-6-6,22,17,12,12,10,8,88,64,46,1018,1017,1015,16,16,14,24,8,32,0.00,5,Thunderstorm,352<br />
2015-6-7,24,17,11,11,9,7,82,54,34,1021,1019,1018,16,16,14,19,10,,0.00,3,,280<br />
2015-6-8,29,21,13,13,10,8,72,46,30,1021,1019,1017,16,16,14,21,10,34,0.00,1,,181<br />
2015-6-9,30,25,20,12,8,3,49,34,23,1018,1016,1013,16,16,14,27,11,37,0.00,0,,233<br />
2015-6-10,24,19,14,13,10,6,82,58,38,1016,1013,1010,16,16,13,37,13,50,4.32,3,Thunderstorm,301<br />
2015-6-11,24,18,12,13,9,4,94,60,27,1017,1015,1014,16,16,16,21,6,27,0.00,1,,24<br />
2015-6-12,30,20,11,13,7,0,77,45,16,1014,1012,1009,16,16,16,27,10,39,0.00,0,,270<br />
2015-6-13,22,16,11,8,6,1,82,51,38,1014,1012,1010,16,16,16,24,11,35,0.00,0,,357<br />
2015-6-14,17,13,9,9,7,4,76,63,52,1023,1018,1013,16,16,13,37,18,48,0.00,3,,354<br />
2015-6-15,20,16,11,11,8,5,100,69,46,1024,1022,1019,16,16,5,27,14,40,4.57,6,Thunderstorm,11<br />
2015-6-16,19,14,11,12,9,8,100,78,52,1021,1020,1018,16,16,14,23,11,29,3.30,5,Thunderstorm,326<br />
2015-6-17,28,19,11,12,9,1,94,53,17,1020,1018,1015,16,16,6,26,8,39,0.00,2,,333<br />
