
MST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2015-6-11,38,33,28,16,9,3,43,28,13,1007,1004,1002,16,16,16,26,9,34,0.00,2,,250<br />
2015-6-12,40,33,26,9,4,2,35,23,10,1006,1003,1001,16,16,16,27,9,34,0.00,0,,287<br />
2015-6-13,41,34,27,8,4,-1,26,19,11,1005,1002,1000,16,16,16,26,13,35,0.00,1,,255<br />
2015-6-14,42,35,28,9,6,3,29,20,10,1005,1003,1000,16,16,16,26,10,31,0.00,1,,256<br />
2015-6-15,44,37,30,8,6,2,25,17,9,1007,1004,1002,16,16,16,34,12,42,0.00,1,,287<br />
2015-6-16,44,37,29,8,5,-1,24,16,7,1009,1006,1004,16,16,16,23,11,39,0.00,1,,281<br />
2015-6-17,46,38,30,10,5,0,29,18,7,1009,1006,1003,16,16,16,35,14,43,0.00,1,,243<br />
2015-6-18,46,38,30,7,3,-1,22,14,6,1008,1006,1003,16,16,16,34,12,43,0.00,1,,257<br />
2015-6-19,46,38,29,8,-3,-15,25,14,2,1009,1005,1003,16,16,16,35,11,43,0.00,3,,206<br />
2015-6-20,44,36,27,5,-2,-7,16,10,4,1008,1006,1003,16,16,16,24,10,35,0.00,0,,202<br />
2015-6-21,43,37,31,13,10,6,34,23,11,1013,1008,1005,16,16,16,27,11,32,0.00,0,,276<br />
2015-6-22,43,36,29,11,6,-2,32,19,6,1011,1008,1005,16,16,16,29,11,35,0.00,1,,270<br />
2015-6-23,44,37,31,11,6,2,29,19,8,1010,1007,1003,16,16,16,35,12,42,0.00,3,,275<br />
2015-6-24,44,38,31,11,4,-3,22,14,6,1008,1006,1004,16,16,16,29,11,34,0.00,2,,80<br />
2015-6-25,43,38,32,12,9,3,28,19,9,1011,1007,1004,16,16,16,32,15,39,0.00,3,,269<br />
2015-6-26,42,37,32,17,13,8,0,0,0,1011,1008,1005,16,16,16,29,16,40,0.00,2,,279<br />
2015-6-27,42,37,32,20,14,7,0,0,0,1012,1010,1006,16,14,0,71,14,82,0.25,6,Rain-Thunderstorm,354<br />
2015-6-28,43,37,31,16,13,9,39,26,13,1011,1009,1005,16,16,10,37,12,43,0.00,5,,179<br />
2015-6-29,43,37,30,20,16,13,43,31,18,1010,1008,1004,16,16,16,29,12,39,1.27,4,Rain-Thunderstorm,274<br />
2015-6-30,42,36,29,23,17,14,63,43,22,1010,1007,1003,16,16,16,34,18,42,0.00,5,,258<br />
2015-7-1,41,35,29,19,16,14,55,39,22,1011,1009,1006,16,16,16,39,18,48,0.00,6,,250<br />
2015-7-2,41,36,31,14,13,10,36,26,16,1011,1008,1004,16,16,16,29,16,45,0.00,3,,254<br />
2015-7-3,38,33,28,21,16,13,55,40,24,1010,1007,1004,16,16,16,35,12,43,2.03,6,Rain-Thunderstorm,236<br />
2015-7-4,41,36,29,18,15,11,51,34,17,1008,1006,1005,16,16,16,35,14,47,0.00,5,,248<br />
2015-7-5,39,34,29,19,16,12,55,38,21,1012,1009,1007,16,16,16,45,17,64,0.00,6,,221<br />
2015-7-6,40,33,26,21,16,12,58,39,20,1014,1010,1006,16,16,16,35,11,42,T,4,Rain-Thunderstorm,249<br />
2015-7-7,42,36,29,18,12,6,48,31,13,1010,1007,1003,16,16,16,29,11,37,0.00,1,,279<br />
2015-7-8,43,37,31,11,6,-3,29,19,8,1007,1004,1001,16,16,16,35,17,43,0.00,1,,224<br />
2015-7-9,39,34,28,11,3,-3,26,18,10,1008,1006,1003,16,16,16,40,17,53,0.00,4,,181<br />
2015-7-10,40,33,26,13,8,1,30,22,13,1010,1007,1004,16,16,16,39,19,52,0.00,2,,197<br />
2015-7-11,41,36,29,14,9,3,35,24,12,1011,1009,1007,16,16,16,0,13,40,0.00,4,,276<br />
2015-7-12,41,35,29,13,4,-1,22,17,11,1013,1010,1008,16,16,16,26,9,35,0.00,5,,283<br />
2015-7-13,42,37,32,16,13,8,38,26,14,1011,1008,1004,16,16,16,34,14,42,T,5,,150<br />
2015-7-14,43,37,31,15,13,7,39,27,14,1008,1006,1002,16,16,16,32,13,43,0.00,4,,143<br />
2015-7-15,41,36,31,15,13,10,37,28,18,1010,1007,1005,16,16,16,32,14,43,0.00,3,,184<br />
2015-7-16,42,36,31,15,11,8,37,25,13,1011,1008,1005,16,16,16,34,12,43,0.00,2,,203<br />
2015-7-17,40,33,27,20,16,14,55,39,23,1011,1008,1005,16,16,8,45,15,53,3.81,5,Rain-Thunderstorm,159<br />
2015-7-18,38,31,24,23,18,16,61,45,29,1017,1012,1009,16,15,5,39,13,45,4.57,6,Rain-Thunderstorm,152<br />
2015-7-19,36,31,25,21,18,16,76,53,30,1016,1014,1011,16,16,16,27,10,31,0.00,5,,214<br />
2015-7-20,39,34,29,18,16,13,51,38,25,1013,1011,1007,16,16,16,26,10,40,0.00,3,,245<br />
2015-7-21,41,36,29,17,14,9,45,31,16,1009,1007,1003,16,16,16,29,11,39,0.00,1,,262<br />
2015-7-22,42,36,30,12,7,4,30,21,11,1009,1007,1004,16,16,16,34,11,39,0.00,2,,290<br />
2015-7-23,41,35,29,18,8,2,38,26,14,1012,1010,1008,16,16,16,32,8,42,0.00,4,,130<br />
2015-7-24,40,36,31,18,14,9,46,32,17,1015,1012,1009,16,16,16,26,11,35,0.00,5,,262<br />
2015-7-25,43,37,31,11,3,-4,27,16,5,1012,1008,1005,16,16,16,32,13,39,0.00,3,,280<br />
2015-7-26,42,36,30,9,3,-1,24,16,7,1009,1006,1004,16,16,16,29,14,40,0.00,6,,253<br />
2015-7-27,41,36,30,14,12,10,34,26,17,1009,1006,1004,16,16,16,32,13,40,0.00,2,,278<br />
2015-7-28,41,36,31,17,14,11,41,29,17,1010,1008,1005,16,16,6,50,13,74,0.00,5,,254<br />
2015-7-29,38,34,31,17,16,15,43,35,27,1013,1011,1009,16,16,16,45,15,53,0.00,6,,128<br />
2015-7-30,41,36,29,18,15,12,51,35,19,1014,1012,1008,16,16,16,27,11,31,0.00,5,,85<br />
2015-7-31,43,34,26,23,18,13,79,49,18,1015,1012,1008,16,14,1,47,14,58,18.29,7,Rain-Thunderstorm,206<br />
2015-8-1,39,33,27,22,18,13,74,48,21,1012,1009,1005,16,16,16,19,9,24,0.00,5,,251<br />
2015-8-2,42,36,30,19,14,7,51,32,13,1009,1006,1003,16,16,16,34,13,45,0.00,1,,203<br />
2015-8-3,43,37,31,14,11,4,36,24,11,1009,1006,1004,16,16,16,32,11,37,0.00,1,,270<br />
2015-8-4,44,38,31,12,8,3,29,19,9,1009,1007,1005,16,16,16,26,11,40,0.00,1,,260<br />
2015-8-5,44,38,32,13,8,3,26,18,9,1010,1008,1005,16,16,16,29,11,45,0.00,2,,274<br />
2015-8-6,41,37,33,18,14,9,41,28,15,1013,1007,1004,16,16,16,26,10,32,0.00,5,,151<br />
2015-8-7,42,34,26,23,18,14,70,46,21,1010,1007,1004,16,15,3,39,15,52,9.40,5,Rain-Thunderstorm,125<br />
